imo,name,type,porto,berthing_time,lat,lon,waiting_time_hours,num_positions
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T01:30:08Z,-32.056767,-52.0564,506.09555555555556,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T06:36:00Z,-32.049938,-52.072071,511.1933333333333,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-20T13:08:00Z,-32.075912,-52.091633,517.7266666666667,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-21T18:41:00Z,-32.045448,-52.073284,547.2766666666666,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-22T11:10:00Z,-32.045467,-52.073483,563.76,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-27T09:42:00Z,-32.127682,-52.102154,682.2933333333333,773
9229568,SERRA NEVADA,Tanker,Rio Grande,2026-01-27T16:42:00Z,-32.049381,-52.072266,689.2933333333333,773
9299367,BASTOS I,Tanker,Rio Grande,2026-01-08T15:19:00Z,-32.077526,-52.092007,243.5,1172
9299367,BASTOS I,Tanker,Rio Grande,2026-01-14T11:42:00Z,-32.042282,-52.044201,383.8833333333333,1172
9299367,BASTOS I,Tanker,Rio Grande,2026-01-27T16:44:00Z,-32.073185,-52.082905,700.9166666666666,1172
9413523,JAKARTA,Tanker,Rio Grande,2026-01-28T17:40:22Z,-32.078085,-52.093246666666666,,1267
9343883,PRIGIPOS,Cargo,Rio Grande,2026-01-27T23:39:00Z,-32.103951,-52.1031,698.7333333333333,619
9333840,MOL EARNEST,Cargo - Hazard C (Minor),Rio Grande,2026-01-28T01:43:00Z,-32.124554,-52.100491,713.15,607
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-11T11:15:00Z,-20.367523,-40.245838,314.46666666666664,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-19T02:43:00Z,-20.352175,-40.24118,497.93333333333334,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-19T04:40:00Z,-20.324957,-40.341255,499.8833333333333,1166
9431317,MAERSK KATALIN,Tanker,Vitória,2026-01-27T23:11:00Z,-20.324902,-40.33672,710.4,1166
9903217,MAO HONG,Cargo,Vitória,2026-01-27T22:43:00Z,-20.324617,-40.333462,710.15,408
9635468,CS SARAFINA,Cargo,Vitória,2026-01-24T18:42:00Z,-20.324999,-40.341267,583.9833333333333,777
9635468,CS SARAFINA,Cargo,Vitória,2026-01-26T10:40:00Z,-20.324976,-40.341122,623.95,777
9451329,DA CUI YUN,Cargo,Vitória,2026-01-20T22:08:00Z,-20.379581,-40.257732,517.1333333333333,991
9451329,DA CUI YUN,Cargo,Vitória,2026-01-22T04:40:00Z,-20.322475,-40.331322,547.6666666666666,991
9327669,LOG IN RESILIENTE,Cargo,Vitória,2025-12-31T11:13:00Z,-20.3237,-40.328434,50.596111111111114,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-19T21:07:00Z,-20.387484,-40.259602,516.4961111111111,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-20T09:40:00Z,-20.323051,-40.327053,529.0461111111111,1331
9327669,LOG IN RESILIENTE,Cargo,Vitória,2026-01-27T12:13:00Z,-20.323734,-40.328499,699.5961111111111,1331
9649835,CMA CGM SANTOS,Cargo - Hazard D (Recognizable),Suape,2026-01-01T11:44:00Z,-8.3907537,-34.967281,73.45,1251
9649835,CMA CGM SANTOS,Cargo - Hazard D (Recognizable),Suape,2026-01-29T04:42:00Z,-8.3914919,-34.967613,,1251
9449780,KEFALONIA,Cargo,Suape,2026-01-27T18:41:00Z,-8.3938332,-34.962616,705.4666666666667,1062
9726126,SINNDAR,Tanker,Suape,2026-01-12T17:37:00Z,-8.3972797,-34.953499,342.76666666666665,1324
9867619,AITOLOS,Tanker,Suape,2026-01-26T11:09:00Z,-8.3841496,-34.880066,668.25,622
9867619,AITOLOS,Tanker,Suape,2026-01-27T10:42:00Z,-8.3968735,-34.955608,691.8,622
9777395,BOW TITANIUM,Tanker,Suape,2026-01-28T02:12:00Z,-8.3981934,-34.956989,710.9,915
9404223,HORIZON EKAVI,Tanker,Suape,2026-01-28T21:12:00Z,-8.3985662,-34.956383,,926
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-24T05:10:00Z,-8.3814983,-34.880146,620.5352777777778,1248
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-25T01:13:00Z,-8.3982553,-34.956337,640.5852777777778,1248
9416836,FLUMAR BRASIL,Tanker - Hazard B,Suape,2026-01-26T01:40:00Z,-8.3961201,-34.914734,665.0352777777778,1248
9489895,CELSO FURTADO,Tanker - Hazard A (Major),Suape,2026-01-21T12:11:00Z,-8.3983698,-34.908657,555.5688888888889,1111
9489895,CELSO FURTADO,Tanker - Hazard A (Major),Suape,2026-01-27T05:14:00Z,-8.3968334,-34.904499,692.6188888888889,1111
9686728,STI REGINA,Tanker,Suape,2026-01-26T02:10:00Z,-8.389842,-34.892441,665.35,653
9223643,LADY NAEIMA,Cargo,Suape,2026-01-28T16:48:00Z,-8.3803997,-34.878868,,634
